age,genre,revenu_mensuel,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,note_evaluation_precedente,niveau_hierarchique_poste,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,statut_marital_Divorcé(e),statut_marital_Marié(e),departement_Consulting,departement_Ressources Humaines,poste_Cadre Commercial,poste_Consultant,poste_Directeur Technique,poste_Manager,poste_Représentant Commercial,poste_Ressources Humaines,poste_Senior Manager,poste_Tech Lead,domaine_etude_Entrepreunariat,domaine_etude_Infra & Cloud,domaine_etude_Marketing,domaine_etude_Ressources Humaines,domaine_etude_Transformation Digitale,rapport_revenu_experience,sous_paye,satisfaction_generale,demotivation_importante,stagnation_poste
47,1,-0.699,1,3,3,2,0.333,1,0.667,1,0.18,0,0,3,2,4,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.175,1,0.58325,0,1.0
22,1,-0.505,0,4,3,2,0.667,2,0.667,1,0.19,1,1,3,3,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.101,1,0.5,0,2.0
41,1,-0.813,4,10,7,7,0.0,1,0.667,1,0.13,1,1,1,2,4,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.074,1,0.58325,0,3.5
28,1,-0.902,5,6,2,2,0.667,1,0.667,0,0.18,0,1,2,9,3,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.129,1,0.5835,0,0.667
39,0,-0.896,7,8,2,2,0.667,1,1.0,1,0.21,1,0,2,6,3,1,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.1,1,0.5,0,0.667
27,1,-0.915,1,1,1,1,0.667,1,0.667,0,0.19,0,0,2,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.458,1,0.5835,0,1.0
34,0,-0.964,1,1,1,0,0.667,1,0.667,0,0.14,0,2,3,10,3,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.482,1,0.41650000000000004,0,0.0
42,1,-0.047,7,10,5,4,0.333,2,0.667,0,0.17,0,0,6,14,2,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.004,0,0.5002500000000001,0,4.0
33,0,-0.809,3,6,3,2,0.333,1,0.667,1,0.11,0,0,1,1,4,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116,1,0.41675,0,2.0
58,1,0.906,2,24,6,0,0.333,3,0.667,1,0.13,0,1,3,5,3,1,0,4,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.036,0,0.66675,0,0.0
31,0,-0.913,3,13,7,7,0.333,1,0.667,0,0.15,0,0,2,7,4,1,5,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.065,1,0.58325,0,1.167
35,1,-0.54,1,10,10,6,0.667,2,1.0,1,0.25,0,1,2,21,1,1,0,7,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.049,0,0.75,0,6.0
49,1,0.21,4,29,26,9,0.667,3,0.667,0,0.11,0,1,3,8,2,1,1,7,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0.33325,0,4.5
48,0,-0.928,4,13,0,0,0.667,1,0.667,0,0.17,0,2,2,20,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.066,1,0.5,0,0.0
31,1,0.106,1,9,9,8,0.667,2,0.667,0,0.13,0,1,2,20,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.011,0,0.75,0,8.0
36,0,-0.393,2,8,6,2,0.667,1,0.667,0,0.18,0,0,6,7,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.044,0,0.66675,0,2.0
38,1,1.577,1,15,15,12,0.667,3,0.667,0,0.13,0,1,3,1,3,1,5,11,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.099,0,0.5,0,2.0
32,1,-0.912,6,5,3,0,0.333,1,1.0,0,0.2,0,0,3,1,3,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.152,1,0.5835,0,0.0
25,0,-0.894,1,1,1,0,0.333,1,0.667,1,0.18,1,3,2,19,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.447,1,0.5835,0,0.0
40,0,0.719,2,11,1,0,0.333,3,0.667,0,0.12,0,1,2,10,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.06,0,0.24975000000000003,0,0.0
26,0,-0.478,1,7,7,7,0.333,2,0.667,0,0.12,0,0,2,1,3,2,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.06,1,0.41675,0,7.0
41,0,-0.384,2,20,18,13,0.667,1,0.667,1,0.13,0,0,3,6,3,1,2,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.018,0,0.5835,0,4.333
36,0,-0.871,4,16,11,8,0.667,1,1.0,0,0.21,0,0,6,2,4,1,3,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.051,0,0.667,0,2.0
19,0,-0.959,1,1,1,0,0.333,1,0.667,1,0.13,1,0,3,21,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.48,1,0.6665,0,0.0
20,0,-0.77,1,1,1,0,0.667,1,0.667,0,0.19,1,0,2,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.385,1,0.25,0,0.0
31,1,-0.133,0,10,9,7,0.667,2,0.667,1,0.11,0,2,2,12,3,1,8,5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.012,0,0.66675,0,0.778
40,0,-0.628,8,3,1,1,0.667,1,0.667,1,0.14,0,1,2,9,4,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.157,1,0.75,0,1.0
32,1,0.06,1,8,8,7,0.667,2,0.667,0,0.12,0,1,2,3,4,1,6,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.007,0,0.5835,0,1.0
36,0,0.856,1,16,16,7,0.333,3,0.667,1,0.11,1,1,6,3,1,1,3,7,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.05,0,0.5835,0,1.75
33,1,0.109,0,6,5,0,0.333,2,0.667,0,0.14,0,0,3,1,3,1,1,4,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.016,0,0.5,0,0.0
37,0,0.919,5,17,14,1,0.333,3,0.667,0,0.11,1,0,2,1,4,1,11,7,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.051,0,0.3335,0,0.083
45,0,-0.444,1,9,9,7,0.667,2,0.667,0,0.12,0,0,5,4,2,0,0,8,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.044,0,0.4165,0,7.0
29,1,-0.951,1,3,3,1,0.667,1,0.667,0,0.15,0,1,5,20,3,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.238,1,0.66675,0,1.0
35,1,-0.41,1,5,5,2,0.667,2,0.667,0,0.16,0,0,3,18,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.068,1,0.5835,0,1.0
52,0,2.355,2,26,9,8,0.667,4,0.667,0,0.15,0,1,2,1,2,1,7,8,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.087,0,0.6665000000000001,0,1.0
58,0,-0.88,4,7,1,0,0.667,1,1.0,0,0.24,1,0,4,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.11,1,0.5835,0,0.0
53,0,1.858,6,22,17,13,0.667,4,0.667,0,0.13,0,1,3,2,2,1,15,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.081,0,0.7502500000000001,0,0.812
30,0,0.179,5,10,8,4,0.667,3,0.667,0,0.11,0,1,2,8,2,1,7,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0.5835,0,0.5
38,1,-0.175,1,6,5,3,0.667,2,0.667,1,0.13,0,0,1,10,3,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.025,0,0.66675,0,1.5
35,0,0.303,6,12,10,9,0.667,3,0.667,0,0.13,0,1,2,3,4,1,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.023,0,0.75,0,9.0
39,0,0.315,0,9,8,7,1.0,3,0.667,0,0.18,0,0,3,2,5,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.032,0,0.5835,0,7.0
40,1,1.491,4,22,1,0,1.0,4,0.667,1,0.16,1,0,2,24,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.065,0,0.49974999999999997,1,0.0
47,0,-0.307,1,20,19,10,1.0,2,0.667,1,0.19,0,0,3,16,4,2,2,7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.015,0,0.7502500000000001,0,3.333
36,0,-0.304,4,12,7,7,0.667,2,0.667,0,0.13,0,2,3,8,4,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.023,0,0.66675,0,7.0
31,0,-0.915,0,4,3,2,0.333,1,1.0,1,0.22,1,0,0,9,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.183,1,0.3335,0,1.0
33,0,2.431,1,10,10,8,0.667,4,0.667,0,0.11,0,0,2,17,3,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.221,0,0.8334999999999999,0,1.143
29,1,-0.896,6,3,0,0,0.333,1,1.0,1,0.2,1,0,5,10,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.224,1,0.5835,0,0.0
33,1,-0.664,3,5,3,2,0.667,1,0.667,0,0.18,0,0,4,13,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.111,1,0.5,0,2.0
45,1,-0.926,3,8,5,3,0.667,1,0.667,0,0.14,0,2,2,1,4,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.103,1,0.91675,0,3.0
50,0,2.421,9,32,5,4,0.667,4,1.0,0,0.22,0,1,1,1,2,1,1,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.073,0,0.75,0,2.0
33,1,-0.214,1,6,6,5,1.0,2,0.667,1,0.13,0,1,2,1,4,2,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.031,0,0.41675,1,2.5
41,0,2.515,2,21,18,16,0.667,5,0.667,0,0.17,0,1,2,9,3,2,0,11,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.114,0,0.5,0,16.0
27,1,-0.806,9,4,2,2,0.667,1,0.667,0,0.14,0,1,2,16,4,1,2,2,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.161,1,0.5,0,0.667
45,0,-0.624,1,9,9,8,0.667,2,0.667,1,0.15,0,1,2,23,2,0,0,8,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.062,1,0.5835,0,8.0
47,1,-0.507,1,9,9,0,0.667,2,0.667,1,0.17,0,0,0,4,2,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.051,0,0.8334999999999999,0,0.0
30,1,-0.956,4,7,5,2,0.667,1,0.667,1,0.11,1,0,2,22,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.12,1,0.41675,0,2.0
50,0,1.663,3,22,12,11,0.667,4,0.667,1,0.18,0,1,2,24,3,1,1,5,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.072,0,0.8334999999999999,0,5.5
38,0,-0.834,0,3,2,1,0.667,1,0.667,0,0.17,0,1,0,10,1,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.208,1,0.5,0,1.0
46,0,0.971,6,13,8,7,0.667,3,0.667,0,0.13,0,1,3,7,2,1,0,7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.069,0,0.66675,0,7.0
24,1,-0.46,1,5,4,2,0.333,2,0.667,0,0.15,0,2,6,17,1,1,3,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.077,1,0.66675,0,0.5
35,0,-0.6,1,5,4,2,0.333,1,1.0,1,0.24,1,1,2,14,4,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.1,1,0.5,0,2.0
31,1,-0.51,1,4,4,3,0.667,2,0.667,0,0.12,0,1,1,1,1,2,0,3,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.102,1,0.5002500000000001,0,3.0
18,0,-0.964,1,0,0,0,0.667,1,0.667,0,0.15,0,0,2,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.964,1,0.75,0,0.0
54,1,0.948,8,22,10,7,0.667,3,0.667,0,0.11,0,1,2,17,3,1,0,8,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.041,0,0.667,0,7.0
35,1,0.87,1,16,16,10,0.667,3,0.667,1,0.11,0,1,3,25,4,1,10,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.051,0,0.5835000000000001,0,0.909
30,1,1.098,0,9,8,7,1.0,3,0.667,1,0.12,0,3,4,8,2,1,1,7,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.11,0,0.33325,1,3.5
20,1,-0.853,1,1,1,0,0.333,1,0.667,1,0.15,1,0,2,11,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.426,1,0.41675,0,0.0
30,1,-0.892,0,4,3,2,0.667,1,0.667,0,0.17,1,0,3,5,3,2,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.178,1,0.33325000000000005,0,1.0
26,0,-0.217,1,8,8,7,1.0,2,0.667,0,0.12,0,0,2,2,2,1,1,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.024,0,0.75,0,3.5
22,0,-0.886,1,4,4,3,0.0,1,0.667,0,0.15,0,1,3,8,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.177,1,0.1665,0,1.5
48,0,-0.49,2,19,2,2,0.333,2,0.667,0,0.13,0,0,0,6,3,1,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.024,0,0.5835,0,0.667
48,0,1.005,7,27,15,11,0.333,3,0.667,0,0.14,0,0,3,4,4,1,4,8,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.036,0,0.5835,0,2.2
41,1,-0.321,6,8,2,2,0.667,2,0.667,0,0.14,0,0,6,7,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.036,0,0.66675,0,0.667
39,1,1.391,1,21,21,6,0.333,4,0.667,0,0.16,0,1,3,1,1,1,11,8,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.063,0,0.8334999999999999,0,0.5
27,1,-0.493,0,4,3,2,0.667,2,0.667,0,0.18,0,1,2,2,4,1,2,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.099,1,0.5,0,0.667
35,0,-0.561,1,3,3,2,0.667,1,1.0,0,0.2,0,1,4,10,3,1,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.14,1,0.4165,0,1.0
42,0,2.515,6,21,1,0,0.667,5,0.667,0,0.13,0,0,3,5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.114,0,0.75,0,0.0
50,0,-0.901,4,8,1,0,0.667,1,0.667,0,0.18,0,0,5,9,3,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.1,1,0.5,0,0.0
59,1,1.609,3,30,5,3,0.333,4,0.667,1,0.13,0,0,4,2,3,1,4,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.052,0,0.5835,0,0.6
37,1,-0.371,5,15,1,0,0.0,2,0.667,0,0.15,1,0,2,11,2,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.023,0,0.08325,0,0.0
55,0,-0.015,3,17,8,7,0.667,2,0.667,1,0.14,0,2,3,18,4,2,6,7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.001,0,0.66675,0,1.0
41,1,2.515,1,21,21,16,0.0,5,1.0,0,0.22,0,2,3,7,1,0,5,10,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.114,0,0.5,0,2.667
38,0,0.09,8,19,1,0,0.667,2,0.667,1,0.12,0,0,1,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.004,0,0.66675,0,0.0
26,0,-0.329,8,7,2,2,0.0,2,0.667,0,0.18,1,0,6,29,2,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.041,0,0.5,0,0.667
52,1,2.515,1,33,32,14,0.0,5,0.667,0,0.15,1,1,3,2,1,1,6,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.074,0,0.66675,0,2.0
44,1,1.519,3,23,12,11,1.0,4,0.667,1,0.18,0,1,2,28,3,1,11,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.063,0,0.8334999999999999,0,0.917
50,1,-0.024,0,19,18,7,0.667,2,0.667,0,0.12,0,1,3,1,3,0,0,13,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.001,0,0.5835,0,7.0
36,1,-0.821,1,18,17,13,1.0,1,0.667,0,0.16,1,0,1,16,4,1,15,14,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.043,0,0.5002500000000001,0,0.812
39,1,0.979,1,21,21,6,0.667,3,0.667,1,0.13,0,0,2,22,3,2,2,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.044,0,0.5835,0,2.0
33,1,-0.91,0,3,2,2,0.333,1,0.667,0,0.19,0,0,2,8,1,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.228,1,0.6665000000000001,0,0.667
45,1,2.477,3,26,9,3,0.667,4,0.667,0,0.13,0,1,4,11,2,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.092,0,0.83325,0,1.5
32,1,-0.538,9,10,8,7,0.667,1,0.667,0,0.12,0,0,2,29,4,0,7,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.049,0,0.66675,0,0.875
34,0,0.723,0,16,15,1,1.0,2,0.667,0,0.11,0,1,2,1,4,1,0,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.043,0,0.6665000000000001,0,1.0
59,0,1.206,3,14,6,4,0.667,3,0.667,1,0.14,0,1,1,1,2,1,0,4,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.08,0,0.5,0,4.0
45,0,-0.946,1,6,6,3,0.667,1,0.667,0,0.16,0,0,3,24,4,1,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.135,1,0.33325000000000005,0,3.0
53,1,0.237,2,30,15,7,0.333,3,0.667,0,0.12,0,1,2,2,3,2,6,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.008,0,0.41675,0,1.0
36,0,-0.359,7,9,1,0,0.667,2,0.667,0,0.14,1,1,3,15,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.036,0,0.33325,0,0.0
26,0,-0.964,6,6,3,2,0.667,1,0.667,1,0.14,1,1,2,2,3,2,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.138,1,0.25,0,1.0
34,1,-0.937,1,1,1,1,0.667,1,0.667,1,0.19,0,1,2,10,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.468,1,0.7502500000000001,0,1.0
28,0,-0.964,1,1,1,0,0.667,1,1.0,0,0.22,0,0,5,10,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.482,1,0.58325,0,0.0
38,0,-0.804,3,8,2,2,0.667,1,0.667,0,0.16,0,1,2,3,4,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.089,1,0.5002500000000001,0,0.667
50,0,2.515,2,29,8,1,0.667,5,0.667,1,0.11,0,1,2,2,4,1,7,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.084,0,0.58325,0,0.125
37,1,-0.519,3,8,4,3,0.667,2,0.667,0,0.15,0,0,3,3,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.058,1,0.4165,0,3.0
40,0,0.429,1,8,7,7,0.667,2,0.667,0,0.14,0,1,3,26,3,1,7,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.048,0,0.33325,0,0.875
26,1,-0.964,1,5,5,3,0.333,1,0.667,0,0.13,0,2,5,1,1,2,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.161,1,0.5002500000000001,0,1.5
46,0,2.515,9,23,2,2,0.667,5,0.667,0,0.17,0,2,0,1,4,1,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.105,0,0.91675,0,0.667
54,1,0.936,6,13,9,4,0.333,3,0.667,0,0.11,0,1,4,2,4,1,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.067,0,0.5835,0,0.5
56,1,-0.777,2,18,5,4,0.667,1,0.667,0,0.19,0,1,4,9,3,2,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.041,0,0.41675,0,4.0
36,1,0.532,0,15,14,8,0.333,3,0.667,0,0.11,0,0,2,12,5,1,7,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.033,0,0.6665000000000001,0,1.0
55,0,2.279,7,31,9,7,0.333,4,0.667,0,0.15,0,0,3,2,1,0,6,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.071,0,0.5,0,1.0
43,0,0.961,5,18,1,0,0.333,3,0.667,0,0.13,0,1,5,25,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.051,0,0.7502500000000001,0,0.0
20,1,-0.914,1,2,2,2,0.667,1,0.667,1,0.14,1,0,3,9,3,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.305,1,0.75,0,2.0
21,1,-0.964,1,1,1,0,0.333,1,0.667,0,0.13,1,0,6,10,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.482,1,0.25,0,0.0
46,1,-0.407,8,19,16,13,0.333,2,1.0,1,0.23,0,3,2,8,4,1,1,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.02,0,0.41675,0,6.5
51,0,-0.884,9,18,10,0,0.667,1,0.667,1,0.12,1,3,2,4,4,1,2,7,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.047,0,0.5835,0,0.0
28,0,0.502,1,10,10,7,0.333,3,0.667,0,0.12,1,0,2,24,2,0,1,9,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.046,0,0.1665,0,3.5
26,0,-0.553,1,6,5,3,0.333,1,0.667,0,0.16,0,2,2,1,2,1,1,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.079,1,0.16675,0,1.5
30,0,0.775,0,7,6,2,0.667,2,0.667,0,0.15,0,1,1,20,3,1,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.097,0,0.41675,0,2.0
41,1,-0.681,1,10,10,6,1.0,1,0.667,0,0.13,0,0,3,7,2,1,0,8,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.062,1,0.5835,0,6.0
38,1,0.524,0,20,19,9,0.333,3,0.667,0,0.18,0,1,4,17,1,1,1,9,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.025,0,0.41675,0,4.5
40,0,0.856,4,14,11,10,0.667,3,1.0,0,0.2,0,1,6,20,4,1,11,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.057,0,0.66675,0,0.833
27,0,-0.406,1,3,3,2,0.0,1,0.667,0,0.19,0,3,4,8,5,0,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.102,1,0.5835,0,1.0
55,0,1.0,3,23,3,2,0.667,3,0.667,0,0.18,0,1,4,2,1,2,1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.042,0,0.58325,0,1.0
28,1,-0.618,3,10,8,7,0.667,2,0.667,0,0.13,0,0,4,10,3,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.056,1,0.8335,0,3.5
44,0,0.891,9,24,20,6,0.333,3,0.667,0,0.14,1,1,1,1,2,1,3,6,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.036,0,0.5,0,1.5
33,0,0.147,4,9,3,2,0.333,3,0.667,0,0.15,0,1,2,5,3,1,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.015,0,0.8334999999999999,0,1.0
35,0,0.692,0,9,8,7,0.667,3,1.0,1,0.22,1,0,2,4,3,1,4,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.069,0,0.41675,0,1.4
33,1,-0.431,1,14,13,7,0.333,2,1.0,0,0.22,1,0,4,29,4,2,3,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.029,0,0.41675,0,1.75
28,0,-0.94,1,4,4,2,0.667,1,0.667,0,0.16,0,1,5,15,2,1,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.188,1,0.5,0,0.667
34,0,0.288,0,7,6,2,0.667,2,0.667,0,0.17,0,0,1,3,1,2,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.036,0,0.5,0,2.0
37,1,0.053,2,8,1,0,0.333,2,0.667,1,0.14,0,3,5,10,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.006,0,0.8334999999999999,0,0.0
25,0,-0.611,1,7,7,7,0.667,1,0.667,1,0.15,1,1,3,4,1,1,5,6,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.076,1,0.83325,0,1.167
26,0,-0.902,1,1,1,1,0.667,1,1.0,0,0.2,1,1,0,21,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.451,1,0.41675,0,1.0
33,0,-0.916,4,5,2,2,0.333,1,1.0,1,0.2,1,0,0,25,3,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.153,1,0.33325000000000005,0,0.667
