age,genre,revenu_mensuel,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_precedente,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,statut_marital_Divorcé(e),statut_marital_Marié(e),departement_Consulting,departement_Ressources Humaines,poste_Cadre Commercial,poste_Consultant,poste_Directeur Technique,poste_Manager,poste_Représentant Commercial,poste_Ressources Humaines,poste_Senior Manager,poste_Tech Lead,domaine_etude_Entrepreunariat,domaine_etude_Infra & Cloud,domaine_etude_Marketing,domaine_etude_Ressources Humaines,domaine_etude_Transformation Digitale,frequence_deplacement_encoded
33,0,0.12771426856510903,0,6,5,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0,0.12,0,0,3,8,4,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
32,1,-0.038444037090390626,1,6,6,4,0.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,1,0.12,0,1,2,9,4,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30,1,-0.9391410417881694,1,1,1,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0,0.2,0,1,2,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
53,1,0.39904950682862955,7,18,14,7,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,0,0.2,0,0,2,1,1,8,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
34,0,-0.8099540215342771,1,10,10,9,0.3333333333333333,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,0,0.12,0,1,4,1,5,8,8,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
45,1,-0.47105057201954315,2,5,1,1,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.6666666666666666,0,0.14,1,2,4,26,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2
26,1,-0.8167533383897452,1,3,3,2,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.13,0,1,2,6,3,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
37,0,0.6227895271038739,1,10,10,7,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.15,0,1,2,3,3,7,8,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29,1,-0.20014029105948938,1,6,6,0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0,0.14,0,1,5,3,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
35,0,0.03039904607122304,1,17,17,11,0.3333333333333333,0.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.13,0,0,3,6,4,11,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
33,0,0.2596635112915352,3,15,13,11,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,1.0,0,0.23,0,1,2,6,3,4,7,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
54,0,0.8970994664916617,2,16,9,7,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0,0.15,0,1,1,19,4,7,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
36,0,0.49806455853638254,2,13,3,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.11,0,1,2,9,2,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
27,0,-0.9472152305540377,0,5,4,2,0.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,0,0.13,0,0,0,3,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
20,0,-1.1673431137498147,1,1,1,0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1,0.11,1,0,5,10,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
33,0,-0.6703555473454494,1,10,10,8,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,1,0.11,1,0,3,3,3,9,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
35,0,-1.1095489204783366,1,1,1,0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.18,0,2,3,3,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
23,0,-0.7827567541124051,2,5,3,2,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0,0.16,0,1,3,4,3,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
25,0,-0.351000133790186,0,4,3,2,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0,0.22,0,1,4,8,3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
38,1,-0.5258700641667541,0,8,7,7,1.0,0.3333333333333333,1.0,0.0,0.6666666666666666,1.0,0,0.2,0,0,2,7,4,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
29,0,-0.8037921406340092,1,10,10,7,0.3333333333333333,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0,0.18,0,1,5,1,4,2,8,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
48,0,0.34359257872621857,3,12,2,2,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0,0.12,0,0,3,2,1,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
27,1,-0.3943457787437946,1,6,6,5,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1,0.2,0,2,3,3,1,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
37,0,-0.38733398323659324,3,4,1,0,1.0,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0,0.17,0,0,2,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
50,0,-0.6973403361155881,1,20,20,8,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.11,0,3,3,28,1,3,8,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
34,1,0.4500443832446397,1,9,8,7,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0,0.14,0,0,3,9,3,7,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
24,1,-0.4092192843651309,9,4,2,2,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0,0.14,1,0,3,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
39,1,-0.4143187720067319,1,20,20,7,1.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0,0.11,0,0,4,2,4,11,10,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
32,0,-0.23519926859549636,1,10,10,7,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,0,0.12,0,0,2,10,3,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
50,0,0.06227084383122937,3,18,4,3,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,1,0.14,1,1,4,8,2,1,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
38,1,0.23841564611819765,0,10,9,7,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,0.13,0,0,4,1,4,1,8,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
27,1,0.1931576932989887,1,9,9,7,0.6666666666666666,0.6666666666666666,0.0,1.0,0.6666666666666666,0.6666666666666666,0,0.11,0,0,3,1,2,0,7,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
32,1,0.9893152013439467,3,10,7,7,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,0,0.15,0,0,6,3,2,7,7,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
47,0,-0.32783996075124805,2,20,7,7,1.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.6666666666666666,0,0.12,0,0,2,14,4,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
40,0,0.8439798035583179,5,20,18,13,1.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,1.0,1,0.21,0,1,2,5,4,1,12,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2
53,0,1.7659246734294343,3,32,5,1,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.19,0,0,3,7,3,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
41,0,2.68531979947975,3,23,21,6,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,0.15,0,3,2,10,4,12,6,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
60,0,-0.23328696072989596,8,10,2,2,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.6666666666666666,0,0.14,0,0,1,16,4,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
27,0,0.48659071134278026,1,9,9,7,1.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,1.0,0,0.21,0,2,4,10,2,1,7,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
41,0,2.695518774762952,1,22,22,7,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.12,0,1,3,1,3,2,10,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
50,0,-0.5583792978819605,7,4,2,2,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0,0.15,0,1,2,8,4,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
28,1,-0.9108813811076305,7,10,7,7,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1,0.13,1,0,4,1,2,3,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
36,1,1.1070283744042368,9,10,8,7,0.0,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0,0.14,0,1,2,8,3,0,5,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
38,1,0.2885606079272743,4,10,1,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,1,0.14,0,0,4,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
44,0,-0.5938632327214343,2,9,5,2,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.14,0,0,5,24,3,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
47,1,1.54409696101979,9,28,22,2,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1,0.12,0,2,2,3,3,11,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
30,0,-0.2547473045549669,7,10,8,7,0.6666666666666666,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,0,0.23,0,1,2,27,5,7,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
29,0,-0.8203654754692125,1,1,1,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.11,0,0,6,10,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
42,0,-0.7955054732164076,6,7,2,2,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1,0.12,1,0,2,19,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
43,0,0.06397067304509638,3,7,2,2,1.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.18,0,1,5,15,3,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2
34,1,-0.07669019440239822,3,10,5,1,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0,0.11,0,0,2,8,2,4,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
23,0,-0.8505374440153518,1,5,4,3,0.3333333333333333,0.6666666666666666,0.0,1.0,1.0,0.6666666666666666,0,0.14,0,1,2,9,1,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
39,1,-0.024207967424254465,9,12,8,3,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0,0.15,0,1,3,3,3,3,6,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
56,0,0.9774163968468776,7,30,10,7,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,0.11,0,0,1,9,3,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
40,1,-0.8841090709892252,0,5,4,2,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1,0.2,0,0,2,2,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,1,0.06545802360722999,8,9,7,6,1.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0,0.19,0,0,2,7,3,0,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
29,0,-0.893670610317227,1,2,2,2,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0,0.14,0,2,2,10,3,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
53,0,-0.8611613766020206,2,19,2,2,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,0,0.17,0,0,4,6,3,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
35,1,-0.2995803000707091,2,16,1,0,1.0,0.6666666666666666,0.0,0.0,1.0,0.6666666666666666,0,0.11,0,1,2,2,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
32,0,-0.2536849112963,1,10,10,8,0.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,0,0.15,0,2,2,24,4,4,7,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
38,0,-0.7321868349998617,6,6,1,0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,1,0.13,0,1,0,2,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
34,1,-0.2936308978221746,3,7,0,0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.14,0,1,3,8,5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
52,0,2.199806080268987,1,34,34,6,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0,0.11,0,0,3,3,4,1,16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
33,0,-0.811016414792944,1,10,10,9,1.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1,0.13,1,0,2,1,4,7,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,1,-0.06861600563652995,1,6,6,5,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,0,0.23,0,0,5,26,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
45,0,0.027424344946955784,0,9,8,7,0.3333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0,0.13,0,0,3,2,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23,0,-0.6369963990233094,1,2,2,2,0.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0,0.18,0,0,3,10,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
47,1,-0.02250813821038746,4,8,5,4,0.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1,0.12,1,0,2,27,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2
34,0,-0.04864301237359265,1,6,6,5,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0,0.22,0,0,5,2,3,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
55,0,2.837879471424314,5,24,5,2,1.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.6666666666666666,1,0.13,1,1,2,2,3,1,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
36,0,0.2303414573523294,1,10,10,7,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.15,0,0,1,8,4,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
52,0,-0.47699997426807766,0,5,4,3,1.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.6666666666666666,0,0.18,0,1,3,19,4,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,1,-0.45447723718433986,3,5,2,2,0.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0,0.14,0,1,2,1,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
29,1,-0.4606391180846078,4,11,8,7,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0,0.12,0,1,3,27,3,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
26,0,-0.25007277421683266,6,6,4,3,1.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,0.17,1,0,2,8,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
34,1,-0.6848040956633189,2,10,4,2,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.16,0,0,2,1,4,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
54,1,-0.21628866859122592,9,9,5,3,1.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1,0.11,0,2,4,19,4,1,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
27,0,-0.45915176752247416,0,5,4,2,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.19,0,1,3,8,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
37,1,-0.7906184642265399,0,6,5,3,1.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1,0.13,0,2,3,10,1,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
38,1,-0.11111173598320505,6,17,15,7,0.0,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,1,0.12,0,0,2,2,4,4,12,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
34,1,-0.4508651001048725,1,6,6,5,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.11,0,0,3,2,4,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
35,1,-0.8352389810905488,1,3,3,2,0.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,0.16,0,1,1,8,4,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
30,0,-0.5673034012547623,3,7,2,2,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0,0.21,0,2,2,1,3,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
40,1,-0.47997467539234495,1,8,8,7,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0,0.24,0,1,2,2,2,3,7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
34,1,-0.000622837081849785,5,6,3,2,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.17,0,1,1,8,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
42,0,2.53424747809732,1,24,24,7,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,0.13,0,1,4,8,3,14,9,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
23,0,-1.0415557519236565,1,1,0,0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1,0.21,1,2,2,6,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
24,0,-0.8093165855790769,1,1,1,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.11,0,3,4,9,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
52,1,-0.7126387990403912,8,9,5,2,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0,0.2,0,1,3,11,4,1,4,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
50,0,2.3661768645762202,5,30,4,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0,0.16,0,0,3,2,3,0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
29,1,-0.8889960799790928,1,1,1,0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.6666666666666666,0.6666666666666666,1,0.11,1,1,1,1,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
33,0,1.1023538440661025,0,14,13,9,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0,0.11,0,0,3,7,3,3,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
33,1,-0.25049773152029936,5,6,3,2,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.15,1,0,3,16,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
47,1,2.177708300488716,1,26,26,14,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1,0.11,0,1,3,2,2,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
36,1,-0.27089568208670345,0,10,9,7,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0,0.15,0,1,2,1,3,0,5,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29,0,-0.8080417136686767,1,10,10,7,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0,0.24,0,1,3,23,2,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
58,0,2.7076300579117545,7,40,31,15,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1,0.12,1,0,2,2,4,13,8,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
35,1,-0.8492625721049516,3,7,2,2,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.13,0,0,0,1,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42,1,-0.09368848654106826,9,8,4,3,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,1,0.13,0,1,4,1,2,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
28,0,-0.4506526214531391,6,5,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0,0.17,1,0,3,2,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
36,0,-0.9263923226841669,4,8,5,2,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.13,0,1,2,13,3,0,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
32,1,-0.0724406213677307,1,14,14,13,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.12,0,1,3,4,3,6,8,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
40,0,-0.2993678214189758,6,10,1,0,0.0,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0,0.14,0,0,6,16,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
30,1,0.07948161462163278,5,12,0,0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,1,0.24,0,0,4,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
45,1,-0.8985576193070947,1,1,1,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0,0.14,0,0,3,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42,0,-0.4396037315630036,1,10,9,8,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0,0.13,0,1,3,29,3,7,8,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
38,0,-0.0456683112493254,2,13,4,3,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,0.15,0,1,3,12,3,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
34,1,-0.8392760754734829,1,6,5,2,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.16,0,0,3,16,4,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
49,1,0.24457752701846555,1,9,9,8,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.6666666666666666,0,0.18,1,2,3,11,3,7,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
55,0,-0.28534423040457296,4,12,9,7,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,0.16,1,0,3,2,1,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
43,0,2.2641871117442,6,22,4,1,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,1.0,0,0.24,0,1,3,14,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
